"code","description"
S000003781          ,Titanium Locking Cancellous Screw 3.5 MM 40
S000003782          ,Titanium Locking Cancellous Screw 3.5 MM 45
S000003783          ,Titanium Locking Cancellous Screw 3.5 MM 50
S000003784          ,Titanium Locking Cancellous Screw 60/70 3.5 MM
S000003793          ,Titanium Mini Plate 1.5 MM 4 H Continue
S000003794          ,Titanium Mini Plate 1.5 MM 4 H With Gap
S000003795          ,Titanium Mini Plate 1.5 MM 6 H Continue
S000003796          ,Titanium Mini Plate 1.5 MM Without Gap
S000003797          ,Titanium Mini Plate 2.0 MM 10 H Continue
S000003798          ,Titanium Mini Plate 2.0 MM 2 H With Gap
S000003799          ,Titanium Mini Plate 2.0 MM 4 H Continue
S000003800          ,Titanium Mini Plate 2.0 MM 4 H With Gap
S000003801          ,Titanium Mini Plate 2.0 MM Without Gap
S000003802          ,Titanium Mini Plate 2.0 MM Without Gap 5 H
S000003803          ,Titanium Mini Plate 2.5 MM 10 H Countinue
S000003804          ,Titanium Mini Plate 2.5 MM 16 H Countinue
S000003805          ,Titanium Mini Plate L Shape 2.0MMx6 H
S000003806          ,Titanium Mini Plate L Shape 4 H With Gape RT
S000003807          ,Titanium Mini Plate Orbita 1.5 MM 4H Countinue
S000003808          ,Titanium Mini Plate Orbita 2.0 MM 4 H Countinue
S000003809          ,Titanium Mini Plate Orbita 2.0 MM 4 H With Gape
S000003810          ,Titanium Mini Screw 1.5x10MM Cross Drive
S000003811          ,Titanium Mini Screw 1.5x8MM Cross Drive
S000003812          ,Titanium Mini Screw 2.0MM Slot
S000003813          ,Titanium Mini Screw Cross Drive
S000003814          ,Titanium Mini Screw Cross Drive 1.5x6 MM
S000003815          ,Titanium Mini Screw Cross Drive 2.0x10 MM
S000003816          ,Titanium Mini Screw Cross Drive 2.0x12 MM
S000003817          ,Titanium Mini Screw Cross Drive 2.0x6 MM
S000003818          ,Titanium Mini Screw Cross Drive 2.0x8 MM
S000003819          ,Titanium Mini Screw Cross Drive 2.5x10 MM
S000003820          ,Titanium Mini Screw Cross Drive 2.5x12 MM
S000003821          ,Titanium Mini Screw Cross Drive 2.5x14 MM
S000003822          ,Titanium Mini Screw Cross Drive 2.5x8 MM
S000003823          ,Titanium Mono XL Screw 5.5x35 MM
S000003824          ,Titanium Mono XL Screw 5.5x40 MM
S000003825          ,Titanium Mono XL Screw 6.5x40 MM
S000003826          ,Titanium Mono XL Screw 6.5x45 MM
S000003827          ,Titanium Mono XL Screw 6.5x55 MM
S000003836          ,Titanium One Third Tubular Plate 5H
S000003837          ,Titanium One Third Tubular Plate 7H
S000003838          ,Titanium Orbita Floor Mesh Medium
S000003839          ,Titanium Pf Nail 135 11MMx25CM
S000003840          ,Titanium Pf Nail Short 12/1
S000003841          ,Titanium PFN Blade 100
S000003842          ,Titanium PFN Blade 105
S000003843          ,Titanium PFN Blade 80
S000003844          ,Titanium PFN Blade 85
S000003845          ,Titanium PFN Blade 95
S000003846          ,Titanium Pfn End Cap 5 MM
S000003847          ,Titanium PFN Long Left 11x380
S000003848          ,Titanium PFN Long Left 12x360
S000003849          ,Titanium PFN Long Right 10x340
S000003850          ,Titanium PFN Long Right 11x380
S000003851          ,Titanium Pfn Long RT 11x340
S000003852          ,Titanium Pfn Long RT 12x340
S000003853          ,Titanium Pfn Long RT 12x380
S000003854          ,Titanium PFN Nail 12x200
S000003855          ,Titanium Philos Locking Plate 03 H/1
S000003856          ,Titanium Philos Short 03H
S000003857          ,Titanium Plate 3.5MM LHS
S000003858          ,Titanium Plates 1.5 MM 2H With Gap
S000003859          ,Titanium Plates 1.5 MM 3H Continue
S000003860          ,Titanium Plates 1.5 MM 4H With Gap Simple
S000003861          ,Titanium Plates 1.5 MM 5H Continue
S000003862          ,Titanium Plates 1.5 MM 6H Continue
S000003863          ,Titanium Plates 1.5 MM Orbita 4H With Gap
S000003864          ,Titanium Plates 2 MM 16H Continue
S000003865          ,Titanium Plates 2 MM 2H With Gap
S000003866          ,Titanium Plates 2 MM 3H Continue
S000003867          ,Titanium Plates 2 MM 4H Continue
S000003868          ,Titanium Plates 2 MM 4H With Gap
S000003869          ,Titanium Plates 2 MM 5H Continue
S000003870          ,Titanium Plates 2 MM 6H Continue
S000003871          ,Titanium Plates 2 MM L 90 Big Left
S000003872          ,Titanium Plates 2 MM L 90 Big Right
S000003881          ,Titanium Poly XL Screw 6.5x50 MM
S000003882          ,Titanium Postromedial Proximal Tibia LCP 2H
S000003883          ,Titanium Profan Blade
S000003884          ,Titanium Profan Nail
S000003885          ,Titanium Proximal Bolt 6.4 MM
S000003886          ,Titanium Proximal Bolt 6.4 MM
S000003887          ,Titanium Proximal Bolt 6.4 MM PFN
S000003896          ,Titanium Proximal Medial Tibia Plate Right 6h
S000003897          ,Titanium Proximal Medial Tibia Plate Right 8h
S000003898          ,Titanium Proximal Tibia Plate Left 12H
S000003899          ,Titanium Proximal Tibia Plate Left 14H
S000003900          ,Titanium Proximal Tibia Plate Left 6H
S000003901          ,Titanium Proximal Tibia Plate Left 8H
S000003902          ,Titanium Proximal Tibia Plate Right 12H
S000003911          ,Titanium Rod 5.5x80 MM
S000003912          ,Titanium Rod 5.5x90 MM
S000003913          ,Titanium Rod 5x100 MM
S000003914          ,Titanium Rod 5x110 MM
S000003915          ,Titanium Rod 5x120 MM
S000003916          ,Titanium Rod 5x130 MM
S000003917          ,Titanium Rod 5x150 MM
S000003918          ,Titanium Rod 5x175 MM
S000003919          ,Titanium Rod 5x45 MM
S000003920          ,Titanium Rod 5x50 MM
S000003921          ,Titanium Rod 5x60 MM
S000003922          ,Titanium Rod 5x70 MM
S000003923          ,Titanium Rod 5x80 MM
S000003924          ,Titanium Rod 5x90 MM
S000003925          ,Titanium Screw 1.5x4 MM Cross Drive
S000003926          ,Titanium Screw 1.5x5 MM Cross Drive
S000003927          ,Titanium Screw 1.5x6 MM Cross Drive
S000003928          ,Titanium Screw 1.5x6 MM Cross Drive
S000003929          ,Titanium Screw 2.0x08 MM Cross Drive
S000003930          ,Titanium Screw 2.5x10 MM Cross Drive
S000003931          ,Titanium Screw 2.5x12 MM Cross Drive
S000003932          ,Titanium Screw 2.5x12 MM Cross Drive
S000003941          ,Titanium Small DCP LCP 6H
S000003942          ,Titanium Small DCP LCP 7H
S000003943          ,Titanium Small DCP LCP 8H
S000003944          ,Titanium Suncera Nail Cap
S000003945          ,Titanium Syncera Nail Cap
S000003946          ,Titanium Syncera Tibia Nail
S000003947          ,Titanium T Locking Plate
S000003948          ,Titanium Ten Nail
S000003949          ,Titanium Tibia Nail
S000003950          ,Titanium Tibia Nail Screw
S000003951          ,Titanium Variable Cross Link
S000003952          ,Titanium Washer
S000003953          ,Titanium Wire
S000003954          ,TitaniumACP Plate 35 MM
S000003955          ,TitaniumACP Plate 40 MM
S000003956          ,TitaniumACP Plate 45 MM
S000003957          ,TitaniumACP Plate 45 MM
S000003958          ,TitaniumACP Plate 50 MM
S000003959          ,TitaniumACP Plate 50 MM
S000003960          ,TitaniumACP Plate 60 MM
S000003961          ,TitaniumAneurysm Clip 11 MM Curved
S000003962          ,TitaniumAneurysm Clip 11 MM Straight
S000003963          ,TKR Blade Condylar D 0.9
S000003964          ,TMT Paper Carefusion 200928-020
S000003965          ,Toledo Micro Needle Holder Diam Straight 18 CM
S000003966          ,Toledo Micro Needle Holder Diam Straight 21 CM
S000003967          ,Tongue Speculum Wooden
S000003968          ,Tongue Speculum Wooden Sterile
S000003969          ,Tooth Forcep Aisco
S000003970          ,Top Screw ZIMMER
S000003971          ,Tornus Catheter 2.1F
S000003972          ,Tounge Depressor Small
S000003973          ,Tounge Depressor SS
S000003974          ,Tourniquet Belt
S000003975          ,Towel Clamp Angled 8 CM 3
S000003976          ,Towel Clip 6
S000003977          ,Towel Clip Backhouse Type 5
S000003978          ,Towel Clip Backhouse Type 6
S000003979          ,Towel Clip Cross Action
S000003980          ,Trache Tee
S000003981          ,Tracheal Dialeter Mx
S000003982          ,Tracheal Hook Single
S000003983          ,Tracheostomy Tube Portex 10
S000003984          ,Tracheostomy Tube Portex 5
S000003985          ,Tracheostomy Tube Portex 6
S000003986          ,Tracheostomy Tube Portex 7
S000003987          ,Tracheostomy Tube Portex 7.5
S000003988          ,Tracheostomy Tube Portex 8
S000003989          ,Tracheostomy Tube Portex 8.5
S000003990          ,Tracheostomy Tube Portex 9
S000003991          ,Tracheostomy Tube Rush 5
S000003992          ,Tracheostomy Tube With Suction Aid 7.5 Portex
S000004001          ,Transducer Single For IABP Kit Mindray
S000004002          ,Transpore 3M 1
S000004003          ,Transpore 3M 1/2
S000004004          ,Transpore 3M 2 inch
S000004005          ,Transpore 3M 3
S000004006          ,Transverse T Clamp
S000004007          ,Trauson 2.5 Full Threaded Cortical Screw 10 MM
S000004016          ,Trauson 2.5 Full Threaded Cortical Screw 28 MM
S000004017          ,Trauson 2.5 Full Threaded Cortical Screw 8 MM
S000004018          ,Trauson 4.5 Locking Screw L
S000004019          ,Trauson Double Drill Guide
S000004020          ,Trauson Femoral Nail II Dia 11 MM
S000004021          ,Trauson Femoral Nail II Dia 12 MM
S000004022          ,Trauson Fixation Screw
S000004031          ,Trauson Locking Bolt
S000004032          ,Trauson Locking Screw
S000004033          ,Trauson Screw Box For 2.4MM And 2.7 MM
S000004034          ,Trauson Sharp Hook
S000004035          ,Trauson Stardrive Screwdriver
S000004036          ,Trauson Tap For HA 2.5
S000004037          ,Trauson Tibia Nail II Dia 10/400
S000004038          ,Tray 10x8 Steel With LID
S000004039          ,Tray 11x7 Steel With LID
S000004040          ,Tray 8x3 Steel With LID
S000004041          ,Trazogastro 100 ML
S000004042          ,Tricofix BSN 5CMx1 M
S000004043          ,Tricofix BSN 7.5CMx1.5 M
S000004044          ,Tricut Blade 4MM Medtronic
S000004045          ,Trident Crossfire 10 Insert 28 MM
S000004046          ,Trident PSL Cluster Acetabular Shell
S000004047          ,Triosite Granules 2-3MM 10 CC
S000004048          ,Triosite Granules 2-3MM 5 CC
S000004049          ,Triple Luman Plus Curved Kit Mediplus
S000004050          ,Trocar 10 MM
S000004051          ,Trocar 10 MM Blunt
S000004052          ,Trocar 5 MM
S000004053          ,Truguide Needle 1816A
S000004054          ,Trulene Mesh 12.5x15 Suture India
S000004055          ,TS Scorpio Femoral Component
S000004056          ,TS Scorpio Steam Extender
S000004057          ,TS Scorpio Tibia Component
S000004058          ,TS Scorpio Tibial Insert
S000004059          ,Tub Plastic 302
S000004060          ,Tuberculin Ppd Span
S000004061          ,Tube-To-Tube Clamp
S000004062          ,Tube-To-Tube Clamp AO Type
S000004063          ,Tubing Clamp With Gaurd
S000004064          ,Tubing Clamp Without Gaurd
S000004065          ,Tubing Holder
S000004066          ,Tubular Plate 6H
S000004067          ,Tubular Plate 7H
S000004068          ,Tulip Coombs Sera 5 ML
S000004069          ,Tulip Eryclone Anti A 10 ML
S000004070          ,Tulip Eryclone Anti B 10 ML
S000004071          ,Tulip Eryclone Anti D 10 ML
S000004072          ,Tuning Fork 512
S000004073          ,Tuning Fork SS 256
S000004074          ,TUR Set
S000004075          ,Two Stage Venous Cannula 32F/40F Code 91263 Medtronic
S000004076          ,Typhifast IgM Test Kit Test Ab
S000004077          ,Typhoid IgM CTK Card
S000004078          ,UHR Bipolar
S000004079          ,Ultrasound Jelly 250 ML
S000004080          ,Umbilical Cotton Tap J&J
S000004081          ,Uncemented Acetabular Liner
S000004082          ,Uncemented Acetabular Shell
S000004083          ,Uncemented Modular Stem
S000004084          ,Under Pad 60x90
S000004085          ,Universal Clamp AO Type
S000004086          ,Universal Clamp AO Type 4.0x25
S000004087          ,Universal Clamp AO Type 4.0x4.0
S000004088          ,Universal Jacobs Key
S000004089          ,Urethral Catheter R 90
S000004090          ,Urethral Dilator Set 073701 Cook
S000004091          ,Uretric Catheter 4F Open End Devon
S000004092          ,Uretric Catheter 5F Open End Devon
S000004093          ,Uretric Catheter 6F Open End Devon
S000004094          ,Urine Collecting Bag Alpha Adult
S000004095          ,Urine Container Non Sterile
S000004096          ,Urine Container Sterile 50 ML
S000004097          ,Urine Pot 2 in 1
S000004106          ,Vacha PS Tube 12x75MM 500x500
S000004107          ,Valiant Captivia Stent Graft VAMF2824c150te Medtronic
S000004108          ,Valiant Captivia Stent Graft VAMF2828c10te Medtronic
S000004109          ,Valve Hook Mitral Aisco
S000004110          ,Van PS Open Intl Fem Left 60
S000004111          ,Van PS Open Intl Fem Right
S000004112          ,Vangrd PS Tib Brg
S000004113          ,Vangrd PS Tib Brg 10x63/67
S000004114          ,VAPR Premiere 90 Electrode EA 227204 Johnson
S000004115          ,Vario Drain 12
S000004116          ,Vario Drain 14
S000004117          ,Vario Drain 16
S000004118          ,Vascular Bulldog Long
S000004119          ,Vascular Clamp 10
S000004120          ,Vascular Forcep 10 Straight
S000004121          ,Vascular Forcep Artergrip 6 Straight
S000004122          ,Vein O Line 10 CM
S000004123          ,Vein O Line 100 CM
S000004124          ,Vein O Line 150 CM
S000004125          ,Vein O Line 200 CM
S000004126          ,Vein O Line 25 CM
S000004127          ,Vein O Line 50 CM
S000004136          ,Vericose Stockings Below Knee Sigvaris Large
S000004137          ,Vericose Stockings Below Knee Sigvaris Medium
S000004138          ,Vericose Stockings Below Knee Sigvaris Small
S000004139          ,Vessel Loop Blue Maxi BL
S000004140          ,Vessel Loop Red Maxi BL
S000004141          ,Vessel Loop Yellow Maxi BL
S000004142          ,Vesticular Ball 95CM
S000004143          ,Vicrly 1 VCP 947H
S000004144          ,Vicrly 1 VP 2347
S000004145          ,Vicrly 1 VP 2421
S000004146          ,Vicrly 1/0 VP 2346
S000004147          ,Vicrly 2/0 VCP 945H
S000004148          ,Vicrly 2/0 VP 2317
S000004149          ,Vicrly 3/0 VP 2437
S000004150          ,Vicrly 4/0 VP 2304
S000004151          ,Vicryl 1 NW 2826
S000004152          ,Vicryl 1 VP 2350
S000004153          ,Vicryl 1 VP 2825
S000004154          ,Vicryl 1/0 VP 2534
S000004155          ,Vicryl 2/0 VP 2382
S000004156          ,Vicryl 3/0 VP 2516
S000004157          ,Vicryl 5/0 NW 2493
S000004158          ,Rib Belt Universal
S000004159          ,Vissco Walking Stick 3 Leg
S000004160          ,Vissco Walking Stick Single
S000004161          ,Volsselum Forcep 10 Imported
S000004162          ,VP LP Shunt Surgiwear SH203
S000004163          ,VP MP Shunt Surgiwear SH202
S000004164          ,Vulsullum Forcep Aisco
S000004165          ,W Connector Frish Medical
S000004166          ,Walkman Retractor 4 Pronge
S000004167          ,Walkman Retractor 6 Pronge
S000004168          ,Wall Patch 50MMx75CM Bard
S000004169          ,Wasamouse 1 ML
S000004170          ,Wash Bottle
S000004171          ,Washer 4MM
S000004172          ,Washer 5MM Orange Big
S000004173          ,Washer 5MM Yellow
S000004174          ,Washer 7MM Green
S000004175          ,Washer For CC Screw
S000004176          ,Washer Ilizarow
S000004177          ,Washer ZIMMER 7.0 MM
S000004178          ,Water Trap For Etco2
