"code","description"
00856,"Meds as below ;
Post delivery stop insulin and meds ;
Monitor sugars intermittently - fasting and 2 hrs after food ;
Post delivery targets F < 100 , PP < 140 at 2 hrs;
Review 6 weeks after delivery with 75 gm OGTT ;"
00857,"Meds as below :
Strict diet and regular exercise ,
Try and lose a bit of weight ,
Review 3 months.
"
00858,continue the medications as already taking
00859,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00860,BP monitering
00861,"Meds as below;
Strict diet and regular exercise;
Can go ahead with cataract sx as planned ;
Follow diet and walking advise;
Review 3 months with FBS,PPBS, HbA1c ;"
00862,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 3 months with FBS,PPBS, HbA1c ;"
00863,Check BP and inform the readings
00864,"Meds as below ;
Strict diet and regular exercise ;
Try and lose more weight ;
Review 3 months ;
"
00865,"Meds as below ;
Strict diet and regular exercise ;
At least 45 min brisk walk ;
Try and lose a bit of weight ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;

Review 1 month ;"
00866,"Meds as below ;
 Strict diet and regular exercise;
 Monitor sugars;
 Review 2 months ;"
00867,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars ;
Review 3 months ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is ;
Avoid red meat ;
Fish , skinless chicken oK ;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;"
00868,"Meds as below ;
Review 2 months;"
00869,"Meds as below ;
Likely course explained ;
Strict compliance;
Review 2 months;"
00870,"Meds as below ;
Strict diet ;
Try and lose a bit of weight ;
Review 1 week ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken OK;
Nuts, milk , curds OK ;
Avoid raisins , sticky dates.;"
00871,"NUTRITION. , IRON RICH DIET"
00872,"Med as below ;
Strict diet and regular exercise;
Try and lose a bit more weight ;
Review 3 months ;
"
00873,"Med as below ;
Strict diet and regular exercise;
Try and lose a bit more weight ;
Physiotherapy for shoulder ;
Review 3 months ;
"
00874,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review with results;"
00875,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 2 months ;"
00876,"Change sites ;
Technique reviewed;
Monitor sugars;
Review 5 days ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates."
00877,"Meds as below;
Strict compliance ;
Review 2 months ;"
00878,"Meds as below;
Hold off pregnancy ;
Strict diet and regular exercise;
Try and lose more weight ;
Review 2 months ;"
00879,"Meds as below ;
Strict diet and regular exrecise;
Review 1 month ;"
00880,"Meds as below Strict compliance;
 Increase hisone ;
 Review 6 months ;"
00881,"MEds as below ;
Strict compliance ;
Review 2 months;"
00882,"Reassured ;
Symptoms should improve with time ;
Review 1 month as planned ;"
00883,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
At least 45 min before food ;
Review 2 months ;
drfred_williams@yahoo.com;"
00884,"Meds as below ;
Check bloods;
Review with results ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00885,controlled T2DM careplanogram
00886,"Check bloods ;
Review with results ;
Lifestyle measures ;
"
00887,"Meds as below ;
Try and lose a bit more weight ;
Review 3 months ;"
00888,"Continue same for now;
Carry insulin when admitted ;
Continue insulin as long as diet allowed;
Post delivery stop insulin and tabs;
Post delivery reduce thyronorm to 25 mcg ;
Review 6 weeks post delivery with 75 gm OGTT ;"
00889,"Drink plenty of warm water
salt water gargle
Eat bland food / avoid spicy food/ coffee/ tea"
00890,"Meds as below ;
Try and retract foreskin;
If unable to will need circumscission ;
Review 3 months ;"
00891,"Meds as below;
 Strict diabetic diet;
 Try and walk as much as possible ;
Try and consume eggs regularly for B 12 ;
Continue supplements as advised previously ;
Reassess symptoms after 1 month;"
00892,"AVOID SPICY/ HOT FOOD/ COFFEE/TEA/ALCOHOL/ SMOKING/ PICKLE
ADEQUATE SLEEP
REGULAR HEALTHY DIET PATTERN TO BE FOLLOWED"
00893,"WEIGHT LOSS 
HEALTHY LIFESTYLE
REGULAR EXERCISE


REVIEW AFTER 2 MONTHS"
00894,test oms i1
00895,"Meds as below ;
Strict diet and regular exercise;
Try and lose weight ;
Review 3 months ;

"
00896,"Meds as below ;
Strict diet and regular exercise ; 
Review 6 months ;"
00897,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 1 week ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates."
00898,"Check bloods;
Start meds after giving samples ;
Rationale for Rx explained
Start Thyroxine
To be taken first thing in the morning, empty stomach , separate from all other meds, Nil to eat for 1 hr afterwards
Review with results;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00899,"Meds as below ;
Focus on diet and exrecise;
Try and lose a bit of weight ;
Review 3 months ;"
00900,"Meds as below ;
Check bloods ;
Review with results"
00901,"Meds as below ;
Can go ahead with FET as planned ;
Review 1 month ;"
00902,"Meds as below;
MOnitor sugars ;
Review 1 month ;"
00903,Blood tests if temperature is more than 101 degrees for more than 24 hours.
00904,"Meds as below;
Review if not settling ;
If not settling will need MRI ;
"
00905,"Meds as below ;
Strict diet and regular exercise;
At least 45 min brisk walk / day ;
Review 3 months ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00906,"Meds as below ;
Strict compliance with methimez;
Recheck FT3 , FT4 , TSH , LFT in 2 months ;
"
00907,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
At least 45 min brisk walk / day ;
Monitor sugars intermittently ;
Monitor BP ;
Review 1 month ;"
00908,"Meds as below ;
Strict diet and regular exrecise;
At least 45 min brisk walk / day ;
Try and lose a bit of weight ;
Review 3 months ;"
00909,"1) MCR footwear.
2) Hot fomentation. 
3) Therapeutic ultrasound therapy. 
4) Consider other modalities like surgery and platelet therapy if no relief after 6 weeks. 

"
00910,"vitals and anthropometry to be measured.
stop homeopathy medications"
00911,"1) Core muscle strengthening.
2) Improve posture.
3) Tummy tucking.
4) Spinal rehabilitation program for hamstring stretching and strengthening. 

"
00912,"1) VMO strengthening exercises. 
2) Avoid squatting or crossing legs."
00913,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 2 months ;
"
00914,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars - consider CGM;
Review 1 month.;"
00915,"Meds as below ;
Strict compliance ;
Review 4 months ;"
00916,"Diabetes - poor control plan 
Continue meds as advised ;
Liaise with dietician and Physical trainer and follow their advice ;
Will monitor progress;
Amend meds as per progress if needed;
Review 3 months as planned ;"
00917,"Meds as below ;
Strict diet and regular exercise;
Change sites ;
Technique reviewed;
Monitor sugars ;
Review 3-4 days with SMBG ;"
00918,"Meds as below ;
Strict diet and regular exercise ; 
Review 6 months;"
00919,"Meds as below ;
Review as planned ;
Change telma to evening;
Check Sodium ;"
00920,"Meds as below;
 Strict diet and regular exercise ;
 Needs to lose weight ;
 Review 6 weeks ;"
00921,"MEds as below ;
Recheck TSH, FBS , PPBS at 20 weeks;"
00922,"Meds as below :
Strict diet and regular exercise,
Try and lose a bit of weight,
Review with results."
00923,Follow the Exercise; Mobility and Stretching routine.
00924,"Meds as below ;
Strict compliance ;
Thyronorm to be taken 1st thing in the morning , empty stomach , 30 min gap to coffee/tea , 1 hr gap to breakfast .

Review 1 month ;"
00925,"Meds as below ;
Monitor sugars ;
Review 1 month ;
"
00926,"Meds as below ;
Strict diet and regular exrecise;
Try and lose weight ;
Review 2 months ;"
00927,"Meds as below ;
Monitor sodium - twice a week ;
Sick day rules explained ;
Maintain sodium 130-140 ;
Review 1 week ;"
00928,"Meds as below;
Strict diet and regular exrecise;
Try and lose a bit of weigh t;
Review 3 months ;"
00929,"Check bloods ;
Review with results;"
00930,"Meds as below ;
Strict diet and regular exercise;
Review 1 month ;"
00931,"Meds as below ;
Strict diet and reguilar exercise;
Review 3 months ;"
00932,"Review with reports 
physiotheraphy
"
00933,"Meds as below ;
See dietcian;
Strict diet and regular exrecise;
Review 3 months ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK
Nuts, milk , curds OK
Avoid raisins , sticky dates."
00934,"Meds as below ;
See gastro ;
Review 2 months ;"
00935,"Rest, Plenty fluids, Steam inhalation"
00936,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Can go ahead with cataract sx as planned ;
Review 3 months ;"
00937,"Meds as below ;
Strict diet and regular exercise;
At least 45 min brisk walk / day ;
Try and lose a bit of weight ;
Review 3 months ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK ;
Nuts, milk , curds OKl;
Avoid raisins , sticky dates.;"
00938,"Tests as below ;
Restart OHA ;
Review with results;"
00939,"Meds as below ;
Recheck TSH at 30 weeks ;"
